,customer_id,star,enroll_date,content
118,*,3,2024-02-23,잘 사용하고 있는데 동네 설정할때 업뎃 이후로 동네 범위 설정이 좀 애매해진 감이 있네요. 이게 뚜벅이 이용자들은 지하철 라인 따라서 거래 많이 하는데 먼거리 동네 설정시 위쪽으로만 설정이되서 (저희 집에선 강남쪽이 훨씬 편한데 ㅎㅎ...) 강남쪽 거래는 아예 할수 없는 상황이네요 :)... 개선 부탁드리겠습니다
119,전예은,5,2020-12-20,사용 잘하고 있어요! 좋은 물건 저렴하게 사고 팔 수 있어서 좋아요. 다만 개선해주셨으면 하는 점은 동네를 두개 설정해놓으면 한꺼번에 두 동네 주변 물건이 다 보였으면 좋겠어요. 상품 화면 들어갔을때도 현재 동네 주변이 아니면 구 단위로 뜨는게 불편해요. 그리고 관심상품에도 판매중이랑 판매완료 상품을 나눠볼수 있었으면 좋겠어요! :)
120,Google 사용자,3,2018-10-03,"제 폰이 LG V 20 폰이고, 최근 최신 운영체제로 업그레이드된 것으로 아는데, 그래서 그런지 당근이 제 휴대폰에 최적화되어 있지 않은 것같고 몇몇 중요한 버그가 있는 거 같습니다. 말로선 설명 드리긴 귀찮고 곤란하기도 해서 회사가 서울을 포함한 수도권에 위치하고 있다면 직접 방문해서 그런 내용을 말씀 드리고 제품에 대한 몇 가지 제안도 하고 싶습니다. 위와 같은 이유로 별 2개만 드렸습니다. 기본적으로는 아주 유용하고 발전 가능성이 커보이는 앱임에 틀림없습니다."
121,김영훈,4,2024-01-16,"채팅기능에서 잔잔한 오류 좀 잡아주세요! 당근 앱은 PC에서 사용이 안되는 걸로 알고있고, 그래서 모바일(안드로이드)로 사용하고 있어요. 문제는 제 안드로이드에 키보드를 블루투스로 페어링해서 글을 작성할 시에, 잘못된 오타를 수정하려고 backspace를 누르면 앱이 완전히 난리가 나네요.. 저의 환경에서만 문제가 있는 줄 알고 다른 앱에서도 블투 키보드를 이용해 글쓰기 테스트를 해봤는데, 다른 앱에서는 문제가 없었어요. 아마 당근 안드로이드 클라이언트 단에서 무언가 서로 충돌이 나는 것 같아요 ^^ 참고로 제 키보드는 로지텍 키보드라서 하드웨어에 큰 문제는 없을 것 같다고 생각합니다. 감사합니다."
122,마드리드,4,2024-02-09,다 좋고 잘 쓰고 있는데 자잘한 오류는 어차피 개선될테니 그러려니 하고 뒀는데 2가지 동네에 글을 올릴 때 좀 더 간편하게 올릴 수 있는 방법이 없나요? 아니면 일부러 안하는 걸까요? 항상 2번씩 올릴때 동네바꿔서 올리는것도 번거롭지만 일일이 복사해야하는 것도 번거롭고 사진도 다시 편집해서 올려야해서 불편합니다. 2가지 동네 동시에 올릴 수 있게 하거나 일단 올라간 글에 대해서 그대로 다른 동네로 올릴 수 있는 옵션 좀 추가해주세요. 감사합니다
123,brian kim,1,2024-09-28,2~3주 전부터 다른 기능은 정상인데 키워드 알림창 만 먹통 되는 현상이 발생 합니다. 오른쪽 위에 있는 종모양 아이콘을 누르면 하얀 화면만 뜨네요 휴대폰 재부팅해도 안되고 앱 제설치 해도 똑같고 로그 아웃 해도 똑같습니다. 와이파이로 해봐도 똑같아요 아래 글들을 보니 저말고도 같은 증상 있는 사람들이 있는거 같네요 하루 빨리 수정 바랍니다.
124,Google 사용자,4,2019-06-14,"많이 검색하고 거래도 하고 있습니다, 다 좋은데 다만, 반려견이나 반려묘 분양도 같이 메뉴에 넣어 주셨음 합니다. 솔직히 다양한 카페에서 운영중이긴 하나 여기만큼 활성화 된곳을 본적도 없고 주변분들이 여기서 반려견이나 반려묘를 찾으려하는 분들도 꽤 있습니다. 그런점 추가 해주시면 더 좋을 듯 싶습니다."
125,Hye Jung Lee,3,2023-04-01,요즘 오류가 잦은편입니다. 앱을 몇번을 삭제하고 다시 깔아도 알림소리 중 멜로디가 사라져 불편합니다 관심목록이 많이 채워지면 이전 리스트보기가 어렵습니다 관심목록도 카테고리 나눠졌으면 좋겠습니다 동네설정범위도 정해진 범위가 있다면 그 테두리 원을 본인이 직접 움직여서 설정했으면 좋겠습니다
126,이인규,4,2020-08-03,"직거래 우선이라 그런지 중고나라보다 매너좋고, 생각보다 매물도 많네요. 한 가지 아쉬운 점은 저만 그런지 모르겠는데, 채팅 방에서 블루투스 키보드 연결하고 채팅하면 채팅글 순서가 꼬입니다. (방금 남긴 채팅이 젤 위로 올라간다거나... 하는 식의 오류가 발생하네요.) 그리고, 한 가지만 더... 데스크탑에서도 거래가 가능했으면 합니다.(그 분께서 자꾸 폰을 보십니다 ㅜㅜ)"
127,강선규 (sadiim),4,2021-05-22,"좋습니다. 하지만 데이터 속도 제한이 걸린 경우 체팅에 사용되는 글자의 데이터는 몇 Kbyte 되지도 않는데 바로바로 답장을 확인 할 수가 없을 정도로 느려지는게 불편 하네요, 그리고 중고거래 개시글을 작성 하기 위해서는 키보드와 마우스가 있어야 하는데 순전히 모바일 기기만 있는 것도 불편하기는 하네요, 삼성 덱스가 있기는 하지만 PC의 기능을 활용할 수 없다는 점이 아쉽습니다."
128,수이,5,2025-05-13,"궁금한 점이 있고 사람들도 보게 여기에다 올립니다 1. 문의하기에 보면은 산업안전보건법에 따라 고객 응대 근로자 보호 조치를 하고 있으며 모든 문의는 기록으로 남습니다가 그 기록이 평생 남는 건가요? 아니면 몇 년 기준이 있는 건가요? 2. 탈퇴한 사람들 보면 채팅창 기록이 남아있던데 이것도 평생 남는 건가요? 아님 언제 지워지는 건가요? (개인적으로 개인정보도 있어서 자동 삭제했으면 좋겠습니다) 3. 문의하고 해결됐습니다 누르면 평점 남기고 글 쓰는 거 그것도 기록으로 언제까지 남는 건가요? 그리고 제가 그걸 제대로 평점 글 썼는지 다시 확인할 수 있나요? (없다면 기능이 생겼으면 좋겠습니다) 개인적으로 1,2,3번 기록들 6개월 뒤에 다 지워졌으면 좋겠습니다 그럼 답변 주시면 감사하겠습니다!"
129,라나,3,2023-08-28,물건 볼 때 가격순 거리순 최신순 등등 여러 가지 기준으로 정렬할 수 있으면 좋겠어요 가격이 싼 것부터 보고 싶은데 그럴 수 없어서 아쉬워요 또 거래 가능 날짜 및 시간 그리고 직거래/편택/준등기 등등 거래에 필요한 정보는 기본 정보로 미리 체크해둘 수 있으면 좋겠어요 프로필처럼 한 번 만들면 매 거래마다 뜰 수 있게끔요 여러 군데 인증하면 각 장소별로 따로 체크도 가능하면 좋겠습니다 (나중에 플필에 들어가서 수정하거나 예외인 물품에만 별도 체크하고 싶어요) 그리고 우편거래만 하면 범위 확대할 수 있게 해주세요 이 경우 직거래도 아닌데 굳이 집 근처만 고집할 필요는 없다고 봐요 사진 저장 기능도 추가해주세요 15번 끌올 다 쓰면 글 새로 작성해야 하는데 이전 사진 찍고 지우면 다시 찍어야 해서 불편해요 관심목록도 전체 및 품목별로 보고 싶어요 그리고 세부 검색 기능도 넣어주세요 ex) 버즈2 검색- 라벤더 세부검색 (특정 단어 제외 기능도 포함 ex: 프로라는 단어 들어갈 시 제외)
130,오승엽,2,2024-02-18,"당근도 이제 끝날 때가 된게 느껴집니다. 중고나라는 온갖 업자와 광고 남발로 신뢰성을 잃었습니다. 당근또한 이러한 과정을 답습하고 있습니다. 접속하면 중고차와 광고가 너무 많이 표시됩니다. 심지어 중고차는 관심없음 등록, 카테고리 설정 아무리해도 계속 끊임없이 나오네요ㅋㅋ MZ조폭에게 매각되서 중고차팔이로 전락해버린가 아닌가 의심됩니다."
131,daerim Lee,5,2021-03-30,아주 유용합니다. 다만 두가지 정도의 개선이 있으면 하는 개인적인 요망입니다. 첫째 내동네 설정을 세개까지 했으면 합니다. 둘째 타지역에 나와서 내가사는 동네에서 필요한 물품이 나왔을때 '채팅으로 거래하기'를 누르면 '동네 인증하기'가 되지 않아 거래가 불가하네요. 물론 내가 사는 동네로 가면 되겠지만 가는 동안 필요한 물품이 품절 되는 경우가 생기네요. 채팅으로 거래하기는 현재 있는 위치 상관 없이 거래가 되었으면 합니다.
132,아키,4,2023-02-17,안녕하세요 최근 업데이트 이후 당근톡 새로운 채팅 표시가 늦고 알림이 제때 들어오지 않네요 백그라운드나 화면이 커졌을때 정상 작동이 되고 있지 않는것 같습니다 / 또한 판매글 작성시 이전 버전에는 한눈에 글 내용을 전부 볼 수 있었는데 이번 업데이트로 제목 내용 기타 등 칸들이 분할되어 내용탭에서 스크롤을 해야만이 글 내용을 볼 수 있어 많이 불편한데 이 부분이 롤백 되었으면 좋겠습니다
133,이은혜,5,2023-02-01,너무 좋아요 다 좋은데 건의하고 싶은 게 있어요 이번에 업데이트 되고나서 글 쓸 때 스크롤 바가 생겼던데 우리가 원하는 줄 쪽으로 바로 이동이 되는 게 아니여서 글을 길게 썼을 경우 자유자재로 수정하기가 번거로워졌어요 오히려 기존께 더 나아요.. 그리고 사진 올렸을 때 편집하는 기능이 최초에 사진 넣을 때만 가능하고 나중에 수정하기 기능을 통해서는 편집이 안 되는 게 조금 아쉬워요 번개장터 앱에서는 글을 올린 후 수정하기 버튼을 통해서도 사진을 편집할 수 있게 해놨거든요 그 부분만 개선된다면 더 더 좋을 거 같아요 원래도 너무 좋은 어플이고 저희 같이 중고 물품때문에 처치 곤란한 사람들에겐 정말이지 편리한 어플입니다 진짜 애정해요 👍🏻👍🏻💖
134,스포,5,2020-07-01,"거리가 너무 제한적이어서 가까운 동네라고 생각하는곳인데도 채팅을 할 수가 없네요. 이동하기 편리한 시대인데, 거리제한이 아주 불편한점으로 보입니다. 지역,거리제한은 이용자가 자신에게 맞춰서 옵션으로 설정하면 좋겠습니다. 전국 누구라도 거래할 수 있으면 합니다 타지에 종종 다니는 경우에도 미리 연락하고 약속을 잡을수가 없네요."
135,이수지,5,2023-03-09,"[건의사항] 너무 좋아요~~~ 아주 잘 이용하고 있습니다!! 한가지 요청사항이 있어요~ 업무하느라 바쁠 때는 알림을 잘 못볼 때가 있어요 ㅠㅠㅠㅠ 그래서 내가 설정해놓은 시간간격으로 알람을 계속 보내주는 기능이 생기면 좋겠어요!! ☆예를 들어, 읽지않은 채팅이 있을 때 5분 간격으로 알람 설정!! 이런 기능이요~~~ 상황과 시간을 선택하는 기능을 추가해주세요^^*"
136,mk s,2,2023-10-06,당근앱을 잘 이용하고잇는 유저입니다. 그런데 한가지 불편한점이 있어서 리뷰남겨봅니다. 관심 키워드를 설정해두어 여러 알람들을 둘러보고 거래하기에 키워드알람이 잦은편인데요. 물건을 올리시는 분들의 고의인지 아닌지는 알수없으나 반복적으로 업로드후 바로 숨기거나 삭제하는 경우가 많습니다. 알람목록 확인시 삭제되엇는지를 하나하나 눌러 확인해야하는 불편한점이 있습니다. 1.고의적.반복적으로 물건을 올렷다.내렷다하는 행위가 그런유저들의 거래온도에 영향을주는가. 2. 그렇다면 그에대한 제재가 필요해보임 3.그런식으로 몇분안에 숨김되는 관심키워드 물건은 관심목록에서도 삭제가 되거나.클릭하지 않아도 직관적으로 확인가능하게 변경될수있는가 앞선 3가지가 해결된다면 불필요한 시간낭비가 생기지않아 더욱 편리하게 이용할수 있을것같네요.
137,김종민,5,2020-10-14,장사꾼들 신고할 수 있다는 점이 최대 강점인 것 같아요. 도배에 혈안이 된 업자들에게 지친 사람들에게 강추해요. 정말 깨끗해요. 생각했던 것보다 매물도 많고요. 다만 검색 필터 옵션이나 카테고리 기능이 조금 더 세부적으로 나뉘었으면 좋겠어요. 성질이 다양한 몇몇 제품군 경우엔 간단한 분류가 직관적이라기보단 불편함으로 다가오는 것 같아요.
138,Uwerero,3,2024-07-16,"다 좋은데 가격 내릴 때 %로 낮추는게 너무 불편합니다... 100원 단위로 가격이 남아요... 가격 상관없이 1000, 10000단위로 내리게 하는 옵션도 추가해주세요. 그리고 가격 바꿀때, 예를들면 120000 -> 110000으로 바꾸고 싶을때 2부분을 지우면 커서가 맨 뒤로 갑니다. 이거 엄청 불편하거든요, 개선좀 해주세요"
139,물고기,3,2022-12-28,"1. 동네생활 글 *검색 시에* 최신순으로 볼 수 있으면 좋을 것 같습니다. 2. 근처 동네 범위 조절 기능이 합리적이지 않습니다. 예시로 당장 A동이 직선거리 상으로는 더 가까워도 영 방문할 일이 없는 반면에 생활반경은 조금 더 먼 B동에 걸쳐있다면, A동 판매글을 제외하고 B동 판매글을 선택해서 볼 수 있다면 더 좋지 않을까 합니다."
140,SEUNGHWAN YOO,3,2021-03-16,"알림 수신 정확성이 너무 떨어집니다. FAQ 등 가능한 모든건 다 확인했으나 동일 키워드로 알림 안오는것 다발합니다. (카테고리 설정도 이상없고, 앱 푸쉬설정도 문제없음) 알림 신뢰도가 낮아 매번 키워드로 검색해보고 있습니다. FAQ보완하던지 앱 문제면 업데이트 해주세요."
141,박서우,5,2020-11-28,정말 좋아요! 원하는 물건을 쉽게 직거래 할 수 있으니 정말 편리합니다. 하지만 한가지 희망사항이 있습니다. 혹시 채팅에 예약 기능을 다는것은 어려울까요? 생활패턴이 새벽에 맞춰져있어 상대에게 채팅을 하면 실례가 될까봐 채팅을 안하게 됩니다. 예약 기능이 있다면 더 편리하게 앱을 사용할 수 있을것 같아요!
142,이민현,4,2022-09-10,잘 쓰고 있습니다 사용하면서 불편한 점이 있었는데 개선될 수 있으면 좋겠습니다! (1) 근처 동네 4개가 아니라 저희 동 1개만 볼 수 있었으면 좋겠어요. 옆 동네까지 가려면 버스 타고 30분이 걸립니다. 판매자 정보에 xx x동이 아니라 xx동이라고만 뜨면 거래가 꺼려지네요 (2) 관심목록 폴더 기능이 생겼으면 좋겠어요. 관심목록이 많아지니까 보기 너무너무너무 불편해요. 관심 누른 목록 최근순/최신 끌올된 순으로 볼 수 있는 정도로라도요
143,김조지,4,2020-11-28,"너무 잘 쓰고 있는데요. 특정 키워드를 검색 - 마음에 드는 상품을 클릭하고 찜하기를 한 뒤, 다시 뒤로가기를 했을때 스크롤이 맨위로 올라가는 오류좀 고쳐주세요. 검색없이 할때는 이런 오류가 없었는데 특정 제품만 보려고 검색을 사용했더니 이런 오류가 있네요. (리뷰글을 쭉 보니 이 오류가 최근 나타나서 개선중에 계시는 것 같은데.. 빨리 잘 해결되었으면 좋겠네요.)"
144,이승주,2,2024-03-21,"잘 사용하고 있지만, 채팅 알람이 제대로 올라오지 않는 문제가 상당히 오래 되었습니다. 약속 시간을 잘 지정하지 않은 분들 탓에 휴대폰을 1시간 가량 지켜본 적도 있었습니다. 당근을 껐다 켰다 했는데도 불구하고 갱신이 안 되어서 지금도 오셨던 분께서 돌아가셨다더군요.... 이 글을 올린다고 해결되리라 기대되진 않지만 여러모로 불편한 마음에 올려봅니다. 이런 평점 올린 것도 처음입니다."
145,유튜브으으으,4,2022-06-14,모든 기능은 거의 다 좋은데.. 한가지 기능을 더 추가해 주셨으면 해요 채팅 쓰다가 잘못 써서 보냈을때 채팅 내용 삭제 기능 추가해 주셨으면 합니다 상대방한테 잘못 쓴걸 보냈다가 오히려 기분 나빠하고 거래도 물거품이 되니까.... 상대방이 잘못 쓴 내용 못 보게 '채팅 내용 삭제' 기능 넣어 주셨으면 좋겠습니다!
146,THE naeun,5,2023-03-31,"1. 업데이트 이전에는 채팅메뉴에서 오른쪽에 어떤 상품으로 대화했는지 알 수 있도록 제품사진이 보였었는데 업데이트 이후는 사진이 없어져서 어떤상품으로 채팅했는지 직관적으로 알기 어려워요 이전처럼 제품사진이 함께 보였으면 좋겠어요 2. 판매내역이나 채팅에서 제품명 일부를 검색해서 상품 수정이나 조회가 가능했으면 좋겠어요. 예전에 올린 제품이나 구매한제품을 검색할 때 이거 얼마였지? 사진 뭐였지? 하고 보려면 스크롤을 엄청 내려야해서 불편해요. 판매내역, 구매내역, 채팅에 검색기능이 생겼으면 좋겠어요"
147,양지웅 (Neo TheOldType 곰팅이 :),3,2023-07-20,"분명 좋은 앱이지만, 토지나 건물 거래 같은 경우 토지 또는 건물로 지정해서 검색 불가능, 지역 특정해서 검색하기도 힘듬. 가격 범위 지정해서 검색 불가. 검색목록 정렬 불가. 평수 지정해서 검색 제한적으로만 됨. 교차로 같은 오래된 웹이 오히려 검색은 세부적으로 가능. 들어가서 좀 배워와야 할 듯."
148,best s,4,2021-04-08,요즘 중고거래에 맛들려서 자주 사용하는 유저 입니다 정말 신기하고 재밌는것도 많은데 불편한것도 몇개 있네요. 삭제된 글은 그 글을 쓴 유저도 클릭하면 바로 뒤로가져 찾기 힘들고 추천도 필터를 해놨지만 요상한게 많이 올라오네요. 그래도 서비스와 정리는 정밀 맘에 듭니다!
149,Google 사용자,4,2019-09-18,당근마켓을 지인분들께 추천하고 있습니다. 1. 싸게 판 물건을 비싸게 재판매하는 사람은 신고 2회 이상 받으면 당근마켓에서 탈퇴 및 재가입을 못하게 막았으면 좋겠어요.(신고를 했었는데 여전히 판매중이신 분을 본 적 있어요ㅠ) 2. 하루에도 몇 번씩 앱을 들여다보는데 상품들을 보면서 내려가다보면 맨 위로 다시 올라가고 싶을때 불편해요. 타 어플리케이션에는 우측 하단에 맨 위로 올라가게 해주는 버튼이 있어 쇼핑을 편리하게 하는 기능이 있더라구요. 기능 추가 제안합니다.
150,pingu_,3,2024-07-28,알림 해놨는데 바로바로 알림이 오는게 아니라 한참 뒤에 늦게 알림이 옴 딜레이가 심함... 2~30분 전 채팅이 나중에 몰려서 오는건 뭐죠; 어떤때는 오전에 온 채팅을 당근 들어가서야 확인을 함 이건 좀 절전 모드도 아니구요 알림 비활성화도 안해놨고 방해금지 시간도 안해놨구요 소리 알림으로 해놨는데 앱도 삭제했다가 다시 설치했어요 여태 한번도 알림이 제때 오지 않다가 앱을 실행하니 여러번 팝업으로 옴 이런 오류는 안고쳐요? 제대로 읽어보지 않고 매뉴얼 답변 달지 않았으면 합니다
151,ahn hana,4,2020-11-10,1)판매자와 구매자 모두 쌍방향으로 후기를 써야 당근온도가 높아졌으면 좋겠어요 2)이미 찜한상품에 댓글 못다는거 불편해요. 대기를 탈수도 있는건데 말이죠 3)어제 업뎃된 화면이 불편해요. 글쓰기가 홈화면 메인에 있지 않고 좌측 +버튼 한번 더 눌러야 되네요. 쇼핑몰이 아닌데 판매자도 편해야죠 수정 되었으면 좋겠습니다!
152,Google 사용자,1,2020-03-14,시골지역은 쓰지도 못하는 어플이에요 지역경계도 너무 좁구요.. 시골은 지역특성상 물건도 많이 없을뿐더러 지역한계가 있어서 두번째 다운받았지만 첫번째와 마찬가지로 사용도 못해봤네요.. 어짜피 웹거래인데 타지역제한은 왜두는건지 모르겠어요.. 컴퓨터로 검색해보니 전국단위로 검색이돼서 싸고 좋은 상품이 많이나오지만 그림의 떡 이더군요.. 아쉬움만 남기고 삭제합니다..
153,나예진,4,2023-10-03,정말 잘 사용하고 있습니다! 다만 추가되면 좋겠는것이 몇개 있습니다. 1. 특정 상점 구독이나 관심 상점같은 시스템으로 특정 상점에서 매물을 올렸을때 알람이 오는 기능. 2. 상점(판매자)의 소갯글? 예를 들어 상점내 이벤트 공지나 배송 관련 안내등을 작성할수 있는 상점 소개란이 있으면 좋겠어요. 그리고 이건 약간 바램인데 판매중인 물건과 완료된 물건이 잘 구분되고 한눈에 보기 쉽게 나오면 좋겠어요. 그리고 동네생활에선 사용자의 구매 카테고리등을 기반으로 우선해서 보여줄수 있는 알고리즘 기능이 있으면 좋겠습니다. 사용자와 상관 없는 내용이 뜨면 잘 사용하지 않게 되는것 같아요!
154,이지현,2,2023-05-29,처음에는 검색 기능 중에 거래완료된 목록은 표시 안돼도록 설정하는게 있어서 설정해놨었는데 올만에 검색할게 있어서 검색하니까 거래완료 목록도 뜨길래 표시 안돼도록 설정하려니까 암만 찾아봐도 없네요. 불편해요..굳이 거래완료 된 물건을 볼 의미가 없는데..이거 다시 예전처럼 설정할 수 있게 바꿔주세요..너무 불편해서 못쓰겠네요.
155,H M,4,2021-02-02,"다좋아요. 그런데 홈에서 자기가 체크해놓은 1. 카테고리 전체가 보이는데 하나의 카테고리만 골라볼수있는 기능이나 검색시 금액높은순, 가까운순, 최신순 등등 정렬기능이 따로 있었으면해요. 2. 거래후기 숨기기 기능이 있던데 못숨기게 했으면 해요. 대신 일방적인 악의적후기에는 대응 할수있게 댓글을 쓸 수 있도록 하면좋겠어요"
156,MJ S74,4,2021-02-07,필요한 물품 저렴하고 합리적인 가격으로 득템할 수 있어 무척 좋습니다!! 다만 요즘 들어서 상단에서 보았던 상품들이 스크롤을 내려가도 계속 반복적으로 나오고 있네요. 업데이트 후 원래 반복해서 나오는 건가요? 전에 몇 개 상품 페이지에 보여주고 스크롤 끝이 보였는데 이상하네요 ㅎㅎ
157,geum i jang,4,2023-07-06,"사용상에 2가지 문제점이 있음 1. 지도상에선 제대로 위치표시가 되고 있는데 동네이름이 옆동네이름으로 잘못 나오는경우가 있음. 지도와 동네구획을 업데이트 안한것이 아닌가싶음. 2. 거래 동네 범위 설정관련 부분 현재 1단계 본인동네만이며, 근처 14개 동네가 2단계인데 이 범위가 상당히 넓어서 도나 시를 넘어서까지 표시되니 게시물은 나오나 거래가 쉽지 않음. 세분화할 필요가 있지 않나싶음. 도나 시를 넘어가지 않는선으로 구분할수있도록 그 외에 사용상에 편리성은 칭찬해주고 싶음"
158,달나라,3,2021-03-10,바로 어제 3월 9일 업데이트 이후 키워드 알림에서 새로고침 이나 스크롤 할때 버벅여요 아래로 스크롤은 잘 내려가는데 위로 다시 스크롤 하면 한칸씩 이동되네요.. 아니면 새로고침하려하면 활동알림으로 자꾸 넘어가네요ㅜㅜ 글꼴모양도 키워드 알림만 달라져 있어요 색깔도 더 진해져 있습니다. 혹시 몰라서 삭제 후 재설치 했는데 같은 증상이네요.. 당근마켓 이용 중 아무 문제없이 잘 사용했었는데 혹시 업데이트 이후 문제일지 몰라서 문의드립니다 저처럼 같은증상 있으신분 있는지도 궁금하네요 기종은 갤럭시 s10 입니다 바쁘신데 수고 많으시겠지만 정중히 확인 부탁드립니다^^
159,따뜻한아빠,2,2022-01-25,"점수(온도) 어렵게 올려놓으면, 거래안하면 너무 빨리 떨어뜨립니다. 개인이 무슨 물건을 수년,수십년 그리 많이 거래 할게 있겠습니까. 점수 쉽게 내리지 마세요. 그리고, 당근그지도 있고 물건 수거나 주워다 파는 사람도 많은 것 같습니다. 이런 사람들 온도 올리기 편한 구조 같습니다."
160,encia2306,4,2022-04-22,"당근전화는 마이크 설정이 되어 있어야하는데 안해놓으심 받을수가 없나보더라고요, 그리고 상대방분이 채팅 글을 쓰지 않으시면 전 예약을 걸수가 없어서 전화를 할 수 없네요. 채팅 설정을 꺼두거나 잘 못보는 경우엔 채팅확인을 제대로 하질 못하시는 것 같고요. 암튼 빠른 거래가 이루어지면 당근이 더 활성화되고 발전될 것 같아서 다시 글 남겨봅니다."
161,김솔아,1,2020-11-21,"왜 제 리뷰가 없어진건지.. 작성했던 리뷰에 아쉬운 점 추가하려고 수정버튼눌러 작성하고 있는데 플레이스토어앱이 재실행되더니 리뷰가 없어졌네요. 1. 찜한 게시물이 자동분류되면 좋겠습니다. 게시글 작성시 이름쓰면 자동으로 해당되는 카테고리가 떠서 선택가능하듯, 그러한 시스템을 이용해- 찜한 게시물이 카테고리에 자동수납되도록 했으면 해요. 오늘 찜한게 아니였으니까..라며 스크롤을 계속 내리는데 너무 오래걸려요. 2. 채팅리스트도 구분이 되었으면 합니다. 구매희망자(내가 올린 게시물을 사고 싶어 채팅시도한 구매희망자와의 채팅방) / '사고싶어'(타 판매자의 게시물에 내가 대화시도한 채팅방)으로 나누어 볼 수 있었으면 합니다. 3. 찜한 게시물, 채팅리스트 내에서 검색기능이 있으면 합니다. 많은 대화를 시도하고, 많은 게시물을 찜한 상황에서- 키워드를 검색하면 해당 키워드가 있는 채팅방이나 찜한 게시물을 볼 수 있었으면 합니다. 4. 동네정보랍시고 보이는 동네정보는 본다/안본다 선택가능"
162,솰라솰라,2,2024-11-10,당근 어느순간 검색하면 기본탭으로 통합으로 나오는데 굉장히 불편합니다 물건거래가 중점이라 중고거래가 기본탭으로 나오는게 맞다고 봅니다 아니면 설정으로 할수 있게 하게 했으면 좋겠습니다 그리고 기본 홈에서 카테고리 설정으로 물건을 볼 수 있게 한게 좋을 것 같습니다 왜 검색한다음에 카테고리를 설정해야하는지 이해가 안갑니다.
163,HELLO TOMORROW,3,2023-09-08,"최근 업데이트 이후, 게시글 정렬관련하여 문의드립니다 (게시글 정렬 FAQ는 이미 확인) 고도화, 집중화, 개인화된 ai 데이터 수집을 통하여 사용자가 관심있을만한 게시글들을 추천순으로 보여주고 있다는 내용인데, 결국은 내가 검색하지 않은 키워드는 전혀 볼 수 없는 상황입니다. 우리가 가게나 몰에서 상점들을 눈으로 둘러보다 불현듯이 상품의 필요성을 느끼고 구매하듯, 당근에서도 상품들을 둘러보다가 거래를 하기도 합니다. 현재로서는 그러한 기능들이 다 사라졌다고 봐도 무방하네요. 한 예로, 상품을 올린지 꽤 시간이 지났음에도 불구하고 노출빈도수가 현저히 적어졌습니다. 결국 이런식의 대응은 당근(당신의 근처)라는 말을 퇴색하게 할 거고, 사용자 층이 빠져나갈 길만 열어주는 겁니다. (저도 타 중고물품 거래 플랫폼으로 동시 이용중이며, 최근에는 당근 대비 타 플랫폼에서의 물품 거래 요청이 유의미한 숫자로 증가가 보여지네요)"
164,Milou,5,2021-05-06,"검색할 때나 키워드알림을 등록할 때 가격대에 따른 필터링도 있으면 더 편리할 것 같아용..! 가격대의 폭이 무척 큰 물품의 경우 알림이 떠서 들어가보면 제가 생각하는 금액대보다 높은 경우가 많은데, 이럴 때 처음부터 키워드를 디테일하게 설정할 수도 있겠지만 원하는 가격대를 설정가능하게 해서 그에 해당하는 물품만 나오도록 할 수 있으면 좋을 거 같습니다. 넘 잘쓰고 있어요~~"
165,경진남,5,2020-12-30,"다좋은대 외국인이 말시키면 힘들어요. 전달하고 싶은말,단어 다알수없어서...자동 번역기능 있으면 좋을것같구요.우리 아파트만 보기,우리 주택 근처만 보기등..아니면 지도보기처럼 지도에서 물건 고르기 기능 같은거? 진짜 근방 기능도 있음 좋을것같아요.걸어가서 당장 사고,팔고하게요 ㅎㅎ"
166,전경준,4,2022-04-20,"당근마켓을 1년 가까이 사용해가는 사용자입니다! 1년 가까이 사용하면서 장단점이 확실히 느껴지는데 단점들은 고쳐주시거나 업데이트를 해주셨으면 합니다! 1. 가격대 상품만 골라보기 -찾는 물건이 있을때 원하는 가격대를 선택하게하여 그 가격대에 맞는 물건들을 검색해주는 기능을 추가해주세요! 가끔 찾던 물건을 찾아도 원하는 가격대가 아니라서 찝찝한 경향이 있습니다 2. 더 자세한 카테고리 -지금 나와있는 카테고리 [ex) 디지털기기, 남성패션/잡화, 가구/인테리어] 도 나쁘지 않지만, 더 자세한 카테고리를 추가해 주세요! 예를들면 디지털기기에서도 스마트폰, 노트북, 태블릿, 스마트밴드 및 스마트 워치 등등 으로 더 자세하게 물건을 찾을 수 았도록 해주세요. 브랜드를 선택하게 해주시는것도 괜찮을 것 같아요!! 3. 다크모드 사용기능 -저는 다크모드를 사용하고있지만 당근마켓에서는 다크모드를 지원하지 않아서 많이 불편합니다! 이 3가지들이 제가 느낀 최대 단점입니다 개선 부탁드려요!"
167,ps4 leeforce2 leeforce2,3,2023-01-03,a8 2016 입니다. 안드로이드8 최근 12월20일 업데이트이후 초기시작로딩 당근화면에서 5초지나야 메인화면 나옵니다. 그전엔 카톡처럼 빨랐습니다. 그리고 채팅창에서 글 쓰면 바로 전달안되고 1초 딜레이 걸립니다. 프로그램이 무거워진 건가요? 앱삭제후 기기재부팅후 앱 재설치해도 마찬가지입니다. 앱이 무거워진거 같은데요? 추가로 알림도 왔다 안왔다 합니다. 또. 갤럭시 기기에 제가 수동으로 넣은 알림음을 갤럭시 알림으로 썼고 당근에서도 잡아줘서 알림음으로 썼는데 재설치하니 넣어준알림음은 안보이고 갤럭시 기본 알림음들만 보이네요.
